TF,target
IRF1,CD14
IRF1,ARHGAP26
IRF1,CPEB4
IRF1,BHLHE40
IRF1,ATG7
IRF1,NR2C2
IRF1,ANKRD28
IRF1,CMC1
IRF1,CNOT10
IRF1,LRRFIP2
IRF1,OXSR1
IRF1,TRAK1
IRF1,ANO10
IRF1,TKT
IRF1,ARHGEF3
IRF1,GBE1
IRF1,NFKBIZ
IRF1,TSC22D2
IRF1,TIPARP
IRF1,FNDC3B
IRF1,ST6GAL1
IRF1,TFRC
IRF1,RNF168
IRF1,PPM1F
IRF1,LIMK2
IRF1,TOM1
IRF1,LGALS1
IRF1,EP300
IRF1,KIAA0930
IRF1,GNAQ
IRF1,INVS
IRF1,MEGF9
IRF1,PPP6C
IRF1,NFIC
IRF1,RFX2
IRF1,MYO1F
IRF1,JUNB
IRF1,IER2
IRF1,MYO9B
IRF1,IFI30
IRF1,JUND
IRF1,TYROBP
IRF1,ZFP36
IRF1,POU2F2
IRF1,PLAUR
IRF1,DHX34
IRF1,FTL
IRF1,FCGRT
IRF1,IRF3
IRF1,AP2A1
IRF1,SAT1
IRF1,PDK3
IRF1,TAF1
IRF1,MTM1
IRF1,GNA12
IRF1,ACTB
IRF1,SKAP2
IRF1,CREB5
IRF1,RABGEF1
IRF1,YWHAG
IRF1,PTPN12
IRF1,PHTF2
IRF1,PRKRIP1
IRF1,ORAI2
IRF1,NAMPT
IRF1,DOCK4
IRF1,ZNF277
IRF1,TFCP2
IRF1,STAT6
IRF1,GNS
IRF1,MDM2
IRF1,FRS2
IRF1,ATP2B1
IRF1,CHST11
IRF1,SH2B3
IRF1,ALDH2
IRF1,RILPL2
IRF1,NCOR2
IRF1,C20orf27
IRF1,GPCPD1
IRF1,DTD1
IRF1,TGIF2
IRF1,CHP1
IRF1,EHD4
IRF1,TCF12
IRF1,ANXA2
IRF1,CSNK1G1
IRF1,PEAK1
IRF1,CTSH
IRF1,MIS18BP1
IRF1,FBXO34
IRF1,DAAM1
IRF1,HIF1A
IRF1,RAD51B
IRF1,PSEN1
IRF1,NUMB
IRF1,NPC2
IRF1,TTLL5
IRF1,SPTLC2
IRF1,RIN3
IRF1,YY1
IRF1,RCOR1
IRF1,POLR2A
IRF1,CD68
IRF1,TOM1L2
IRF1,SPECC1
IRF1,KSR1
IRF1,CPD
IRF1,RARA
IRF1,STAT5A
IRF1,STAT3
IRF1,GRN
IRF1,ARHGAP27
IRF1,ZNF652
IRF1,TRIM25
IRF1,SCPEP1
IRF1,VMP1
IRF1,USP32
IRF1,BCAS3
IRF1,DCAF7
IRF1,ERN1
IRF1,SLC39A11
IRF1,WDR45B
IRF1,E2F3
IRF1,IER3
IRF1,AIF1
IRF1,HSPA1A
IRF1,HLA-DMA
IRF1,FKBP5
IRF1,AKIRIN2
IRF1,FOXO3
IRF1,CDK19
IRF1,MARCKS
IRF1,STX7
IRF1,SGK1
IRF1,TNFAIP3
IRF1,PLAGL1
IRF1,SOD2
IRF1,AGPAT4
IRF1,QKI
IRF1,XIAP
IRF1,FBXL5
IRF1,RUFY3
IRF1,IL15
IRF1,ARSB
IRF1,DUSP1
IRF1,ZNF710
IRF1,DENND5A
IRF1,TNFRSF1B
IRF1,RPS6KC1
IRF1,PLSCR1
IRF1,TNFSF10
IRF1,NF1
IRF1,WDPCP
IRF1,CERS6
IRF1,STAT4
IRF1,CREB1
IRF1,GLIPR2
IRF1,STX17-AS1
IRF1,NEDD9
IRF1,FGD2
IRF1,PHACTR2
IRF1,CAPZA2
IRF1,ETV6
IRF1,PLXNC1
IRF1,RCBTB2
IRF1,SPPL2A
IRF1,DMXL2
IRF1,GNB5
IRF1,PPCDC
IRF1,BCL2A1
IRF1,PDE8A
IRF1,AP3S2
IRF1,SLCO3A1
IRF1,MCTP2
IRF1,IGF1R
IRF1,MEF2A
IRF1,HEATR5B
IRF1,GALM
IRF1,PRKCE
IRF1,TTC7A
IRF1,VPS54
IRF1,TET3
IRF1,IL1B
IRF1,GPD2
IRF1,BAZ2B
IRF1,SESTD1
IRF1,RHBDD1
IRF1,KANK1
IRF1,JAK2
IRF1,MTAP
IRF1,DCAF10
IRF1,ANXA1
IRF1,PCSK5
IRF1,KLF4
IRF1,TNFSF8
IRF1,MED27
IRF1,EIF4G3
IRF1,FGR
IRF1,PHACTR4
IRF1,CSF3R
IRF1,PDE4B
IRF1,ODF2L
IRF1,LRRC8D
IRF1,PTPN22
IRF1,CD58
IRF1,S100A10
IRF1,FCER1G
IRF1,FCGR2A
IRF1,KLHL20
IRF1,NCF2
IRF1,MIR181A1HG
IRF1,ITPKB
IRF1,DISC1
IRF1,NLRP3
IRF1,CSF2RA
IRF1,IL3RA
IRF1,TMSB4X
IRF1,ALOX5AP
IRF1,EPSTI1
IRF1,DLEU2
IRF1,ATP11A
IRF1,HIPK3
IRF1,CD44
IRF1,PTPRJ
IRF1,FCHSD2
IRF1,ARRB1
IRF1,GAB2
IRF1,MAML2
IRF1,BIRC3
IRF1,MPZL3
IRF1,UBASH3B
IRF1,RAB31
IRF1,LDLRAD4
IRF1,PSTPIP2
IRF1,NRIP1
IRF1,IFNGR2
IRF1,MX2
IRF1,ARHGEF40
IRF1,NUBPL
IRF1,NFKBIA
IRF1,GCH1
IRF1,LGALS3
IRF1,PELI2
IRF1,KIAA0586
IRF1,FUT8
IRF1,SIPA1L1
IRF1,FOS
IRF1,CEP128
IRF1,BTBD7
IRF1,CLMN
IRF1,TNFAIP2
IRF1,GPR132
IRF1,SLC43A2
IRF1,TNFSF13
IRF1,GAS7
IRF1,LGALS9
IRF1,RHOT1
IRF1,SKAP1
IRF1,TEX14
IRF1,TIMP2
IRF1,SERPINB1
IRF1,LTB
IRF1,LST1
IRF1,UBE2J1
IRF1,PRDM1
IRF1,DSE
IRF1,UST
IRF1,SYNE1
IRF1,BID
IRF1,HMOX1
IRF1,PLXNB2
IRF1,SCO2
IRF1,TYMP
IRF1,C5AR1
IRF1,RIN2
IRF1,ABHD12
IRF1,SULF2
IRF1,CTSZ
IRF1,SUMF1
IRF1,CMTM6
IRF1,ABHD5
IRF1,KLHL18
IRF1,LINC00877
IRF1,SIDT1
IRF1,SKIL
IRF1,BCL6
IRF1,PYCARD
IRF1,CBFB
IRF1,ZFHX3
IRF1,CPEB2
IRF1,SEL1L3
IRF1,CXCL8
IRF1,ANTXR2
IRF1,NFKB1
IRF1,TET2
IRF1,ANXA5
IRF1,MAML3
IRF1,ARHGAP10
IRF1,FNIP2
IRF1,NEK1
IRF1,ACSL1
IRF1,DPYSL2
IRF1,TPD52
IRF1,RIPK2
IRF1,SNTB1
IRF1,NSMCE2
IRF1,PVT1
IRF1,ASAP1
IRF1,CARD11
IRF1,AHR
IRF1,CPVL
IRF1,AOAH
IRF1,LAT2
IRF1,GSAP
IRF1,CDK6
IRF1,ATXN7L1
IRF1,TBXAS1
IRF1,PRKAG2
IRF1,SLC2A3
IRF1,YBX3
IRF1,DUSP16
IRF1,FGD4
IRF1,PCED1B
IRF1,LRP1
IRF1,IRAK3
IRF1,LYZ
IRF1,TMTC2
IRF1,DUSP6
IRF1,CRADD
IRF1,LTA4H
IRF1,MED13L
IRF1,KDM2B
IRF1,IL7R
IRF1,PDE4D
IRF1,CWC27
IRF1,ZFYVE16
IRF1,ATG10
IRF1,MEF2C
IRF1,MCTP1
IRF1,ST8SIA4
IRF1,CAMK4
IRF1,COMMD10
IRF1,CD74
IRF1,PFKFB3
IRF1,PRKCQ
IRF1,PRKCQ-AS1
IRF1,ANK3
IRF1,SRGN
IRF1,ZMIZ1
IRF1,BTAF1
IRF1,CPEB3
IRF1,ENTPD1-AS1
IRF1,PIK3AP1
IRF1,RRP12
IRF1,ITPRIP
IRF1,GRK5
IRF1,CHST15
IRF1,PTPRE
IRF1,EIF4E
IRF1,TBC1D9
IRF1,CCDC7
IRF1,DSTYK
IRF1,PLEKHM3
IRF1,WDFY1
IRF1,CPNE8
IRF1,CCR7
IRF1,MAP3K4
IRF3,NIPAL3
IRF3,EPSTI1
IRF3,PATL2
IRF3,BACH2
IRF3,ANKRD28
IRF3,ADAMTSL4-AS1
IRF3,ATF3
IRF3,BACH1
JUND,EIF4E
JUND,USP53
JUND,RCOR1
JUND,AP3S2
JUND,CHSY1
JUND,BCL2
JUND,IL7R
JUND,ARHGAP26
JUND,PVT1
JUND,ASAP1
JUND,ANKRD28
JUND,FILIP1L
JUND,FNDC3B
JUND,KSR1
JUND,VIM
JUND,ZEB1
JUND,ELF1
JUND,DLEU1
JUND,HMGCS1
JUND,PDE4D
JUND,NDUFAF2
JUND,MEF2C
JUND,MCTP1
JUND,DUSP1
JUND,ALOX5AP
JUND,DLEU2
JUND,SYNE2
JUND,NEAT1
JUND,GAS7
JUND,VMP1
JUND,PISD
JUND,TOM1
JUND,BACH1
JUND,RUNX1
JUND,AQP3
JUND,UBAP1
JUND,NFIC
JUND,JUNB
JUND,IER2
JUND,FOSB
JUND,FTL
JUND,HDAC1
JUND,HIVEP3
JUND,LMNA
JUND,ATF3
JUND,ABHD12
JUND,CREB5
JUND,EEPD1
JUND,GSAP
JUND,PRKAG2
JUND,FOXO3
JUND,SGK1
JUND,AHI1
JUND,AGPAT4
JUND,STAT6
JUND,BHLHE40
JUND,TSC22D2
JUND,RHOB
JUND,MXD1
JUND,ORC2
JUND,ANKMY1
JUND,ANXA2
JUND,PPCDC
JUND,KLF6
JUND,MAPK8
JUND,MCU
JUND,ABLIM1
JUND,RBPJ
JUND,ARHGAP10
JUND,CTSB
JUND,RAB11FIP1
JUND,SNTB1
JUND,NF1
JUND,CD300A
JUND,CMSS1
JUND,SKIL
JUND,PRDM1
JUND,PAK1
JUND,SLC7A5
JUND,DUSP16
JUND,SH2B3
JUND,KDM2B
JUND,ISG15
JUND,JUN
JUND,PRCP
JUND,STAT1
JUND,FOS
JUND,TANK
JUND,POU2F2
KLF3,ID2
KLF3,CCDC88A
KLF3,MAPRE2
KLF3,CPPED1
KLF3,ISG15
KLF3,S100A11
KLF3,ATF3
KLF3,JUND
KLF3,CEP128
KLF3,MDM2
KLF3,ELF1
KLF3,E2F3
KLF3,HLA-DMA
KLF3,SOD2
KLF3,NEAT1
KLF3,PDE8A
KLF3,VIM
KLF3,ENTPD1-AS1
KLF3,BHLHE40
KLF3,CMSS1
KLF3,TEX14
MAX,RAB31
MAX,MAPRE2
MAX,KIAA1328
MAX,POLR2A
MAX,CD68
MAX,TOM1L2
MAX,FBXL20
MAX,RARA
MAX,STAT5A
MAX,STAT3
MAX,GRN
MAX,TRIM25
MAX,USP32
MAX,BCAS3
MAX,DCAF7
MAX,SLC39A11
MAX,ATF7IP2
MAX,MAZ
MAX,CTCF
MAX,SLC7A5
MAX,KIAA0586
MAX,HIF1A
MAX,RAD51B
MAX,ATXN3
MAX,BTBD7
MAX,DTNB
MAX,RBKS
MAX,LCLAT1
MAX,SRBD1
MAX,TTC7A
MAX,PPP3R1
MAX,MXD1
MAX,TET3
MAX,R3HDM1
MAX,CERS6
MAX,PDK1
MAX,NFE2L2
MAX,STAT1
MAX,NABP1
MAX,KANSL1L
MAX,RHBDD1
MAX,ANKMY1
MAX,CFD
MAX,JUNB
MAX,IER2
MAX,SIPA1L3
MAX,ZFP36
MAX,BLVRB
MAX,RELB
MAX,FOSB
MAX,DHX34
MAX,AP2A1
MAX,HLCS
MAX,C20orf27
MAX,GPCPD1
MAX,TASP1
MAX,ARFGEF2
MAX,ZNF438
MAX,ITGB1
MAX,MAPK8
MAX,IPMK
MAX,CCDC6
MAX,PSAP
MAX,MICU1
MAX,GLUD1
MAX,MXI1
MAX,SMC3
MAX,PDZD8
MAX,CTBP2
MAX,ISG15
MAX,SLC25A33
MAX,UBE4B
MAX,EIF4G3
MAX,NIPAL3
MAX,SCMH1
MAX,GTF2B
MAX,LMNA
MAX,POU2F1
MAX,CD55
MAX,PPM1F
MAX,TOM1
MAX,PARVB
MAX,SCO2
MAX,ACTB
MAX,CDK6
MAX,SLC25A13
MAX,CUX1
MAX,ORAI2
MAX,NAMPT
MAX,PNPLA8
MAX,IMMP2L
MAX,AHCYL2
MAX,AP1S2
MAX,GK
MAX,TAF1
MAX,MTM1
MAX,HMGCS1
MAX,COMMD10
MAX,DUSP1
MAX,CPEB4
MAX,RNF130
MAX,AGTPBP1
MAX,NFIL3
MAX,MEGF9
MAX,PBX3
MAX,SLC25A37
MAX,BNIP3L
MAX,RAB11FIP1
MAX,AP3M2
MAX,SLC20A2
MAX,KLF10
MAX,FBXO32
MAX,NSMCE2
MAX,PVT1
MAX,DENND3
MAX,HSF1
MAX,SLC7A1
MAX,HSPH1
MAX,KPNA3
MAX,YBX3
MAX,TBK1
MAX,GNS
MAX,ATP2B1
MAX,SH2B3
MAX,ZNF10
MAX,CHP1
MAX,ANXA2
MAX,MAP2K1
MAX,MYO9A
MAX,SIN3A
MAX,UBE2Q2
MAX,PDE8A
MAX,IGF1R
MAX,LCORL
MAX,RBPJ
MAX,RUFY3
MAX,BMP2K
MAX,FAM13A
MAX,EIF4E
MAX,LEF1
MAX,SEC24D
MAX,ELF2
MAX,NAF1
MAX,SNX25
MAX,CTSD
MAX,MICAL2
MAX,NEAT1
MAX,GSTP1
MAX,ARAP1
MAX,FCHSD2
MAX,GAB2
MAX,PICALM
MAX,E2F3
MAX,AIF1
MAX,HLA-DMA
MAX,FKBP5
MAX,SUPT3H
MAX,KCNQ5
MAX,FOXO3
MAX,MCM9
MAX,TNFAIP3
MAX,CITED2
MAX,EZR
MAX,QKI
MAX,SUMF1
MAX,BHLHE40
MAX,ANKRD28
MAX,NR1D2
MAX,CMC1
MAX,ABHD5
MAX,ANO10
MAX,KLHL18
MAX,ARHGEF3
MAX,FHIT
MAX,LRIG1
MAX,TMCC1
MAX,STAG1
MAX,TIPARP
MAX,ST6GAL1
MAX,TFRC
MAX,PFKFB3
MAX,DNAJC1
MAX,RRP12
MAX,ITPRIP
MAX,ABLIM1
MAX,GNB5
MAX,CTSH
MAX,CHSY1
MAX,CREB5
MAX,EEPD1
MAX,YWHAG
MAX,CAPZA2
MAX,PRKAG2
MAX,MTAP
MAX,UBAP1
MAX,ABL1
MAX,RXRA
MAX,CTSB
MAX,CSGALNACT1
MAX,TNFRSF10B
MAX,PTK2B
MAX,WRN
MAX,TACC1
MAX,LYN
MAX,MYBL1
MAX,ASAP1
MAX,TALDO1
MAX,SBF2
MAX,APLP2
MAX,RNF125
MAX,BCL2
MAX,STAT6
MAX,LRP1
MAX,MDM2
MAX,CHST11
MAX,KDM2B
MAX,NCOR2
MAX,BACH1
MAX,LINC00649
MAX,RUNX1
MAX,TRAK1
MAX,TKT
MAX,CMSS1
MAX,TFDP2
MAX,FNDC3B
MAX,DSE
MAX,AHI1
MAX,AGPAT4
MAX,DLEU1
MAX,TMSB4X
MAX,DIAPH2
MAX,TANGO6
MAX,COTL1
MAX,NFIC
MAX,RFX2
MAX,JUND
MAX,C5AR1
MAX,FTL
MAX,PHACTR4
MAX,HIVEP3
MAX,PDE4B
MAX,LRRC8D
MAX,TGFBR3
MAX,FAM102B
MAX,ADAMTSL4-AS1
MAX,S100A10
MAX,S100A11
MAX,S100A6
MAX,S100A4
MAX,RGS2
MAX,ATF3
MAX,RPS6KC1
MAX,PISD
MAX,HMOX1
MAX,KIAA0930
MAX,TMX4
MAX,DTD1
MAX,CEBPB
MAX,ID2
MAX,TTC27
MAX,PRKCE
MAX,VRK2
MAX,CAPG
MAX,DUSP2
MAX,TBC1D8
MAX,MAP3K2
MAX,PLEKHM3
MAX,LRRFIP1
MAX,FARP2
MAX,SYNE2
MAX,FUT8
MAX,GPR132
MAX,SLC43A2
MAX,P2RX1
MAX,SPECC1
MAX,FAM222B
MAX,STAT5B
MAX,VMP1
MAX,ERN1
MAX,MAP2K6
MAX,UBE2O
MAX,TIMP2
MAX,SLC16A3
MAX,METRNL
MAX,TRIO
MAX,SLC38A9
MAX,PDE4D
MAX,NDUFAF2
MAX,PAM
MAX,SIL1
MAX,ETV6
MAX,STK38L
MAX,NR4A1
MAX,KANK1
MAX,NR4A3
MAX,DPYSL2
MAX,MTSS1
MAX,TBC1D9
MAX,FNIP2
MAX,NEK1
MAX,ZNF516
MAX,NFATC1
MAX,FAM117B
MAX,ZMIZ1
MAX,BID
MAX,SREBF2
MAX,TYMP
MAX,PITPNA
MAX,TNFSF13
MAX,ZSWIM7
MAX,SCPEP1
MAX,RGCC
MAX,DLEU2
MAX,PCCA
MAX,ATP11A
MAX,SYNE1
MAX,SOD2
MAX,AUTS2
MAX,BRD4
MAX,IRF3
MAX,PDK3
MAX,C20orf194
MAX,TGIF2
MAX,SULF2
MAX,CTSW
MAX,CHKA
MAX,ARRB1
MAX,SFMBT1
MAX,RAP1GAP2
MAX,STX8
MAX,GAS7
MAX,NCOR1
MAX,PIGL
MAX,YPEL2
MAX,CD300A
MAX,EHD4
MAX,TCF12
MAX,AP3S2
MAX,MEF2A
MAX,URGCP
MAX,LAT2
MAX,PTPN12
MAX,TPK1
MAX,PRKCQ
MAX,PRKCQ-AS1
MAX,GATA3
MAX,VIM
MAX,P4HA1
MAX,CPEB3
MAX,ENTPD1-AS1
MAX,GBF1
MAX,GRK5
MAX,SUPT20H
MAX,ELF1
MAX,CLYBL
MAX,ATRN
MAX,SERINC5
MAX,ATG10
MAX,CHD1
MAX,SFXN1
MAX,TMEM41B
MAX,HIPK3
MAX,PHF21A
MAX,ATG2A
MAX,PRCP
MAX,TMEM135
MAX,CREBBP
MAX,CBFB
MAX,WWOX
MAX,IFNGR2
MAX,CPNE8
MAX,TFCP2
MAX,PLXNC1
MAX,PRKX
MAX,SYAP1
MAX,CFP
MAX,TMEM164
MAX,XIAP
MAX,ADAM17
MAX,RHOQ
MAX,EHBP1
MAX,WDPCP
MAX,ST3GAL5
MAX,EIF2AK3
MAX,LIMS1
MAX,GTDC1
MAX,GPD2
MAX,BAZ2B
MAX,CCDC173
MAX,HIBCH
MAX,PRAM1
MAX,MYO1F
MAX,ZNF490
MAX,MYO9B
MAX,IFI30
MAX,CRTC1
MAX,TYROBP
MAX,POU2F2
MAX,PHLDB3
MAX,FCGRT
MAX,LILRB3
MAX,RASGEF1B
MAX,PLAC8
MAX,MANBA
MAX,SPATA5
MAX,JARID2
MAX,HSPA1A
MAX,FGD2
MAX,RUNX2
MAX,CDK19
MAX,ATG7
MAX,SATB1-AS1
MAX,CNOT10
MAX,OXSR1
MAX,FOXP1
MAX,NFKBIZ
MAX,TNIK
MAX,LGALS1
MAX,EP300
MAX,PLXNB2
MAX,PSTPIP2
MAX,KIF1B
MAX,PGD
MAX,FGR
MAX,IFI6
MAX,EYA3
MAX,HDAC1
MAX,RNF19B
MAX,JUN
MAX,SLC35D1
MAX,ODF2L
MAX,HS2ST1
MAX,EVI5
MAX,CDC14A
MAX,RPRD2
MAX,KLHL20
MAX,FBXO28
MAX,CEP170
MAX,EFCAB2
MAX,DENND1A
MAX,MSRA
MAX,SPIDR
MAX,SGK3
MAX,STAU2
MAX,ARHGEF40
MAX,NUBPL
MAX,GPHN
MAX,PSEN1
MAX,ZNF410
MAX,FOS
MAX,SPTLC2
MAX,CLMN
MAX,YY1
MAX,CRIP1
MAX,CTSC
MAX,PREPL
MAX,CAMKMT
MAX,TET2
MAX,CPQ
MAX,ALDH2
MAX,RILPL2
MAX,SNTB1
MAX,ARL5B
MAX,MIS18BP1
MAX,GALNT1
MAX,DENND5A
MAX,CDR2
MAX,C9orf72
MAX,TMEM170B
MAX,ANKS1A
MAX,USP53
MAX,PRMT9
MAX,SNX10
MAX,RABGEF1
MAX,ATXN7L1
MAX,UBXN2A
MAX,HEATR5B
MAX,MAP4K3
MAX,ALMS1
MAX,TANK
MAX,BMPR2
MAX,ALOX5
MAX,SESTD1
MAX,CD14
MAX,TEX14
MAX,EPSTI1
MAX,LRRK2
MAX,AFF3
MAX,PPP6C
MAZ,PELI1
MAZ,NFIC
MAZ,RFX2
MAZ,JUNB
MAZ,IER2
MAZ,IFI30
MAZ,JUND
MAZ,CRTC1
MAZ,TYROBP
MAZ,ZFP36
MAZ,BLVRB
MAZ,POU2F2
MAZ,PHLDB3
MAZ,PLAUR
MAZ,RELB
MAZ,FOSB
MAZ,DHX34
MAZ,FTL
MAZ,FCGRT
MAZ,IRF3
MAZ,AP2A1
MAZ,NKG7
MAZ,DUSP16
MAZ,CPNE8
MAZ,LRRK2
MAZ,TFCP2
MAZ,NR4A1
MAZ,STAT6
MAZ,MDM2
MAZ,FRS2
MAZ,ATP2B1
MAZ,CHST11
MAZ,SH2B3
MAZ,KDM2B
MAZ,RILPL2
MAZ,NCOR2
MAZ,EMILIN2
MAZ,LDLRAD4
MAZ,MAPRE2
MAZ,KIAA1328
MAZ,PHLPP1
MAZ,UBE4B
MAZ,KIF1B
MAZ,PGD
MAZ,EFHD2
MAZ,EIF4G3
MAZ,RUNX3
MAZ,FGR
MAZ,HDAC1
MAZ,RNF19B
MAZ,JUN
MAZ,HS2ST1
MAZ,LRRC8D
MAZ,TGFBR3
MAZ,CDC14A
MAZ,FAM102B
MAZ,WDR47
MAZ,CD58
MAZ,ADAMTSL4-AS1
MAZ,LMNA
MAZ,POU2F1
MAZ,QSOX1
MAZ,NCF2
MAZ,PTPN7
MAZ,DSTYK
MAZ,CD55
MAZ,LPGAT1
MAZ,ATF3
MAZ,FBXO28
MAZ,ITPKB
MAZ,DISC1
MAZ,LYST
MAZ,CEP170
MAZ,EFCAB2
MAZ,KLF6
MAZ,PFKFB3
MAZ,VIM
MAZ,SVIL
MAZ,MAP3K8
MAZ,ZNF438
MAZ,ZEB1
MAZ,IPMK
MAZ,UBE2D1
MAZ,PSAP
MAZ,P4HA1
MAZ,ZMIZ1
MAZ,GLUD1
MAZ,ENTPD1-AS1
MAZ,PIK3AP1
MAZ,RRP12
MAZ,SUFU
MAZ,MXI1
MAZ,GRK5
MAZ,GNB5
MAZ,TCF12
MAZ,CSNK1G1
MAZ,MAP2K1
MAZ,MYO9A
MAZ,PPCDC
MAZ,SIN3A
MAZ,CTSH
MAZ,PDE8A
MAZ,AP3S2
MAZ,IGF1R
MAZ,CHSY1
MAZ,ATRN
MAZ,RNF24
MAZ,GPCPD1
MAZ,TGIF2
MAZ,CEBPB
MAZ,CTSZ
MAZ,PITPNA
MAZ,SLC43A2
MAZ,POLR2A
MAZ,ZSWIM7
MAZ,NCOR1
MAZ,PIGL
MAZ,TOM1L2
MAZ,KSR1
MAZ,FAM222B
MAZ,CPD
MAZ,FBXL20
MAZ,RARA
MAZ,CCR7
MAZ,ZNF652
MAZ,TRIM25
MAZ,YPEL2
MAZ,USP32
MAZ,SLC39A11
MAZ,UBE2O
MAZ,SLC16A3
MAZ,WDR45B
MAZ,BHLHE40
MAZ,NR2C2
MAZ,ANKRD28
MAZ,UBE2E2
MAZ,NR1D2
MAZ,CNOT10
MAZ,OXSR1
MAZ,CTNNB1
MAZ,TRAK1
MAZ,ANO10
MAZ,KLHL18
MAZ,PXK
MAZ,GBE1
MAZ,NFKBIZ
MAZ,OSBPL11
MAZ,TMCC1
MAZ,STAG1
MAZ,TSC22D2
MAZ,TIPARP
MAZ,SKIL
MAZ,TNIK
MAZ,ATP13A3
MAZ,TFRC
MAZ,RNF168
MAZ,PPM1F
MAZ,LIMK2
MAZ,PISD
MAZ,HMOX1
MAZ,LGALS1
MAZ,EP300
MAZ,SREBF2
MAZ,PARVB
MAZ,KIAA0930
MAZ,PLXNB2
MAZ,SCO2
MAZ,TYMP
MAZ,TRIO
MAZ,BASP1
MAZ,HMGCS1
MAZ,HEXB
MAZ,ZFYVE16
MAZ,ATG10
MAZ,CHD1
MAZ,PAM
MAZ,FER
MAZ,CAMK4
MAZ,IRF1
MAZ,SIL1
MAZ,CD74
MAZ,GALNT10
MAZ,ADAM19
MAZ,DUSP1
MAZ,CPEB4
MAZ,CREBBP
MAZ,CPPED1
MAZ,XYLT1
MAZ,CTCF
MAZ,COTL1
MAZ,ADAM17
MAZ,UBXN2A
MAZ,LBH
MAZ,PRKD3
MAZ,PRKCE
MAZ,RHOQ
MAZ,ACYP2
MAZ,CCDC88A
MAZ,WDPCP
MAZ,PPP3R1
MAZ,EXOC6B
MAZ,TET3
MAZ,CAPG
MAZ,ST3GAL5
MAZ,DUSP2
MAZ,TBC1D8
MAZ,MAP3K2
MAZ,CXCR4
MAZ,GTDC1
MAZ,PDK1
MAZ,ATF2
MAZ,NFE2L2
MAZ,HIBCH
MAZ,STAT1
MAZ,NABP1
MAZ,BMPR2
MAZ,FAM117B
MAZ,KLF7
MAZ,CREB1
MAZ,SLC11A1
MAZ,WDFY1
MAZ,RHBDD1
MAZ,ANKMY1
MAZ,SNED1
MAZ,FARP2
MAZ,APP
MAZ,BACH1
MAZ,RUNX1
MAZ,HMGN1
MAZ,NFKBIA
MAZ,FBXO34
MAZ,HIF1A
MAZ,SIPA1L1
MAZ,NUMB
MAZ,SPTLC2
MAZ,ATXN3
MAZ,BTBD7
MAZ,YY1
MAZ,RCOR1
MAZ,GPR132
MAZ,CRIP1
MAZ,TMEM170B
MAZ,JARID2
MAZ,E2F3
MAZ,HLA-DMA
MAZ,ANKS1A
MAZ,FKBP5
MAZ,SUPT3H
MAZ,UBE2J1
MAZ,MARCKS
MAZ,DSE
MAZ,MCM9
MAZ,MAN1A1
MAZ,TNFAIP3
MAZ,CITED2
MAZ,STX11
MAZ,UST
MAZ,EZR
MAZ,SOD2
MAZ,QKI
MAZ,PRKX
MAZ,AP1S2
MAZ,SAT1
MAZ,CASK
MAZ,TAF1
MAZ,TMEM164
MAZ,MTM1
MAZ,CTSD
MAZ,KCNQ1OT1
MAZ,DENND5A
MAZ,SBF2
MAZ,PHF21A
MAZ,FTH1
MAZ,ATG2A
MAZ,NEAT1
MAZ,CTSW
MAZ,CHKA
MAZ,ARAP1
MAZ,FCHSD2
MAZ,FAM168A
MAZ,RAB6A
MAZ,ACER3
MAZ,PRCP
MAZ,PICALM
MAZ,TMEM135
MAZ,SESN3
MAZ,MAML2
MAZ,ETS1
MAZ,APLP2
MAZ,RAB28
MAZ,CPEB2
MAZ,LCORL
MAZ,RBPJ
MAZ,KLHL5
MAZ,REST
MAZ,RUFY3
MAZ,ANTXR2
MAZ,PDLIM5
MAZ,EIF4E
MAZ,NFKB1
MAZ,ELF2
MAZ,NAF1
MAZ,SNX25
MAZ,SUPT20H
MAZ,ELF1
MAZ,KPNA3
MAZ,DLEU2
MAZ,DLEU1
MAZ,WDFY2
MAZ,PCCA
MAZ,ATP11A
MAZ,MCPH1
MAZ,XKR6
MAZ,ATP6V1B2
MAZ,TNFRSF10B
MAZ,BNIP3L
MAZ,PTK2B
MAZ,AP3M2
MAZ,MYBL1
MAZ,SGK3
MAZ,RIPK2
MAZ,KLF10
MAZ,RAD21
MAZ,EXT1
MAZ,NSMCE2
MAZ,DENND3
MAZ,ACTB
MAZ,GLCCI1
MAZ,AHR
MAZ,SNX10
MAZ,SKAP2
MAZ,JAZF1
MAZ,BBS9
MAZ,EEPD1
MAZ,URGCP
MAZ,RABGEF1
MAZ,AUTS2
MAZ,LAT2
MAZ,YWHAG
MAZ,CDK6
MAZ,CUX1
MAZ,PRKRIP1
MAZ,ORAI2
MAZ,ATXN7L1
MAZ,NAMPT
MAZ,PNPLA8
MAZ,DOCK4
MAZ,ZNF277
MAZ,CAPZA2
MAZ,AHCYL2
MAZ,TPK1
MAZ,PRKAG2
MAZ,MLLT3
MAZ,FOCAD
MAZ,UBAP1
MAZ,AGTPBP1
MAZ,NR4A3
MAZ,INVS
MAZ,DENND1A
MAZ,PBX3
MAZ,TOM1
MAZ,P2RX1
MAZ,TNFSF13
MAZ,CD68
MAZ,STX8
MAZ,GAS7
MAZ,SPECC1
MAZ,NLK
MAZ,NF1
